sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
183512,https://sofifa.com/player/183512/yuri-berchiche-izeta/210002,Yuri Berchiche,Yuri Berchiche Izeta,30,1990-02-10,181,80,Spain,Athletic Club de Bilbao,Spain Primera Division,1,83,83,20500000,35000,LB,Left,2,3,3,High/Medium,Normal,Yes,43100000,,SUB,17,,2018-07-02,2022,,,83,68,76,76,80,83,,,,,,,"Solid Player, Dives Into Tackles (AI), Speed Dribbler (AI)",82,61,75,82,59,72,80,55,72,80,82,84,77,80,80,80,85,86,80,76,85,82,62,66,59,78,,80,77,12,13,9,8,11,73+2,73+2,73+2,75+0,74+0,74+0,74+0,75+0,74+2,74+2,74+2,76+2,76+2,76+2,76+2,76+2,81+2,80+2,80+2,80+2,81+2,81+2,80+2,80+2,80+2,81+2
184134,https://sofifa.com/player/184134/fernando-reges/210002,Fernando,Fernando Francisco Reges,32,1987-07-25,183,76,Brazil,Sevilla FC,Spain Primera Division,1,83,83,17000000,39000,"CDM, CM",Right,2,3,3,Medium/Medium,Lean,Yes,35700000,,CDM,25,,2019-07-12,2022,,,66,62,74,73,82,82,,,,,,,Dives Into Tackles (AI),62,54,74,83,56,71,65,53,78,78,66,66,70,81,62,76,76,82,81,68,85,85,59,74,54,78,,83,81,7,5,9,3,5,69+2,69+2,69+2,70+0,71+0,71+0,71+0,70+0,73+2,73+2,73+2,72+2,77+2,77+2,77+2,72+2,78+2,82+1,82+1,82+1,78+2,78+2,81+2,81+2,81+2,78+2
186345,https://sofifa.com/player/186345/kieran-trippier/210002,K. Trippier,Kieran Trippier,29,1990-09-19,173,71,England,Atlético Madrid,Spain Primera Division,1,83,83,21500000,71000,RB,Right,2,4,3,High/Medium,Normal,Yes,44100000,#Crosser,RB,23,,2019-07-17,2022,SUB,23,73,60,81,77,79,72,,,,,,,"Long Throw-in, Solid Player, Early Crosser",86,48,74,80,58,74,86,82,79,83,74,72,73,81,77,75,76,88,64,70,70,79,73,80,66,77,,83,81,11,14,8,11,10,70+2,70+2,70+2,75+0,74+0,74+0,74+0,75+0,76+2,76+2,76+2,77+2,79+2,79+2,79+2,77+2,81+2,80+2,80+2,80+2,81+2,80+2,77+2,77+2,77+2,80+2
186942,https://sofifa.com/player/186942/ilkay-gundogan/210002,I. Gündoğan,İlkay Gündoğan,29,1990-10-24,180,80,Germany,Manchester City,English Premier League,1,83,83,25000000,160000,"CM, CDM",Right,3,4,4,High/Medium,Normal,Yes,46300000,#Playmaker,SUB,8,,2016-07-01,2023,SUB,21,66,74,84,84,72,71,,,,,,,"Injury Prone, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",78,71,50,88,75,84,85,74,85,88,66,66,77,85,77,77,61,69,73,74,70,77,78,86,80,87,,74,67,11,14,5,5,13,75+3,75+3,75+3,80+0,80+0,80+0,80+0,80+0,82+1,82+1,82+1,80+3,83+0,83+0,83+0,80+3,77+3,79+3,79+3,79+3,77+3,74+3,72+3,72+3,72+3,74+3
187961,https://sofifa.com/player/187961/jose-paulo-bezerra-m-junior/210002,Paulinho,José Paulo Bezzera Maciel Júnior,31,1988-07-25,183,80,Brazil,Guangzhou Evergrande Taobao FC,Chinese Super League,1,83,83,22000000,39000,"CM, CAM, CDM",Right,3,4,4,High/High,Normal,Yes,35200000,#Engine,LDM,8,,2019-01-15,2023,,,72,82,77,82,80,85,,,,,,,"Power Free-Kick, Finesse Shot, Long Shot Taker (AI), Technical Dribbler (AI)",67,84,85,82,75,82,66,75,76,83,74,71,73,82,85,83,92,92,82,80,81,80,84,83,71,81,,79,75,16,16,11,6,8,82+1,82+1,82+1,80+0,82+0,82+0,82+0,80+0,81+2,81+2,81+2,80+3,82+1,82+1,82+1,80+3,79+3,81+2,81+2,81+2,79+3,79+3,81+2,81+2,81+2,79+3
188152,https://sofifa.com/player/188152/oscar-dos-santos-emboaba/210002,Oscar,Oscar dos Santos Emboaba Júnior,28,1991-09-09,179,66,Brazil,Shanghai SIPG FC,Chinese Super League,1,83,83,26000000,25000,"CAM, CM, LW",Right,3,3,4,High/High,Lean,Yes,41600000,#Acrobat,LCM,8,,2017-01-01,2024,,,78,79,83,83,58,65,,,,,,,"Solid Player, Long Passer (AI), Outside Foot Shot, Technical Dribbler (AI)",81,78,59,86,72,81,77,78,85,83,83,73,88,80,86,80,75,84,58,82,56,49,82,80,70,79,,56,52,12,10,15,12,12,77+3,77+3,77+3,81+0,81+0,81+0,81+0,81+0,82+1,82+1,82+1,82+1,80+3,80+3,80+3,82+1,71+3,70+3,70+3,70+3,71+3,68+3,61+3,61+3,61+3,68+3
188943,https://sofifa.com/player/188943/kevin-trapp/210002,K. Trapp,Kevin Trapp,29,1990-07-08,189,88,Germany,Eintracht Frankfurt,German 1. Bundesliga,1,83,83,18500000,35000,GK,Right,2,4,1,Medium/Medium,Normal,Yes,31500000,,GK,1,,2019-08-07,2024,,,,,,,,,82,78,79,85,49,83,"Leadership, Rushes Out Of Goal, Comes For Crosses",13,13,11,25,12,10,14,12,12,24,45,52,42,82,37,59,75,45,73,13,30,22,12,46,17,62,,14,10,82,78,79,83,85,30+2,30+2,30+2,27+0,30+0,30+0,30+0,27+0,29+2,29+2,29+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2
189242,https://sofifa.com/player/189242/philippe-coutinho-correia/210002,Coutinho,Philippe Coutinho Correia,28,1992-06-12,172,68,Brazil,FC Barcelona,Spain Primera Division,1,83,83,26000000,190000,"CAM, LW, CM",Right,4,4,5,Medium/Medium,Lean,Yes,53300000,"#Dribbler, #FK Specialist, #Acrobat",SUB,17,,2018-01-06,2023,,,72,79,82,89,52,59,,,,,,,"Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",79,76,48,82,78,89,90,86,78,89,77,68,91,82,93,82,58,74,51,86,59,49,81,83,70,77,,54,47,12,7,9,14,6,76+3,76+3,76+3,82+0,82+0,82+0,82+0,82+0,83+0,83+0,83+0,82+1,80+3,80+3,80+3,82+1,69+3,67+3,67+3,67+3,69+3,65+3,57+3,57+3,57+3,65+3
189575,https://sofifa.com/player/189575/iker-muniain-goni/210002,Muniain,Iker Muniain Goñi,27,1992-12-19,170,66,Spain,Athletic Club de Bilbao,Spain Primera Division,1,83,83,27000000,41000,"LW, CAM, RW",Right,2,3,4,Medium/Low,Normal,Yes,56700000,"#Dribbler, #Acrobat",CAM,10,,2009-08-01,2024,,,81,75,80,87,51,60,,,,,,,"Finesse Shot, Flair, Outside Foot Shot, Team Player, Technical Dribbler (AI)",79,79,43,84,68,87,82,69,70,86,83,79,92,80,95,70,72,74,49,77,66,45,80,83,61,82,,55,38,10,5,5,13,12,75+2,75+2,75+2,83+0,81+0,81+0,81+0,83+0,83+0,83+0,83+0,82+1,78+2,78+2,78+2,82+1,68+2,66+2,66+2,66+2,68+2,64+2,56+2,56+2,56+2,64+2
190941,https://sofifa.com/player/190941/lukas-hradecky/210002,L. Hrádecký,Lukáš Hrádecký,30,1989-11-24,192,82,Finland,Bayer 04 Leverkusen,German 1. Bundesliga,1,83,83,17500000,63000,GK,Right,2,3,1,Medium/Medium,Lean,Yes,29800000,,GK,1,,2018-07-01,2023,GK,1,,,,,,,85,78,69,87,41,83,"GK Long Throw, Comes For Crosses",11,11,11,30,9,10,11,15,33,20,38,44,43,82,39,52,69,34,55,14,31,18,9,53,20,48,,10,13,85,78,69,83,87,27+2,27+2,27+2,26+0,29+0,29+0,29+0,26+0,30+2,30+2,30+2,28+2,31+2,31+2,31+2,28+2,26+2,28+2,28+2,28+2,26+2,25+2,25+2,25+2,25+2,25+2
193301,https://sofifa.com/player/193301/alexandre-lacazette/210002,A. Lacazette,Alexandre Lacazette,29,1991-05-28,176,77,France,Arsenal,English Premier League,1,83,83,26000000,125000,ST,Right,3,4,4,High/High,PLAYER_BODY_TYPE_254,Yes,49400000,,ST,9,,2017-07-05,2022,,,76,82,75,84,46,75,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",68,83,75,79,79,84,74,74,70,85,77,75,81,84,82,87,76,77,75,78,74,42,84,78,76,81,,51,32,11,6,9,5,6,82+1,82+1,82+1,80+0,82+0,82+0,82+0,80+0,81+2,81+2,81+2,79+3,76+3,76+3,76+3,79+3,64+3,64+3,64+3,64+3,64+3,61+3,58+3,58+3,58+3,61+3
193314,https://sofifa.com/player/193314/aitor-fernandez/210002,Aitor,Aitor Fernández Abarisketa,29,1991-05-03,182,78,Spain,Levante UD,Spain Primera Division,1,83,83,18500000,31000,GK,Right,1,2,1,Medium/Medium,Normal,No,38900000,,GK,13,,2018-07-23,2023,,,,,,,,,84,78,74,86,55,81,,30,12,20,38,15,22,34,14,35,14,58,53,70,83,48,56,82,42,48,12,15,24,15,48,24,55,,13,12,84,78,74,81,86,31+2,31+2,31+2,33+0,32+0,32+0,32+0,33+0,34+2,34+2,34+2,34+2,33+2,33+2,33+2,34+2,32+2,30+2,30+2,30+2,32+2,31+2,26+2,26+2,26+2,31+2
198717,https://sofifa.com/player/198717/wilfried-zaha/210002,W. Zaha,Wilfried Zaha,27,1992-11-10,180,66,Ivory Coast,Crystal Palace,English Premier League,1,83,83,27000000,82000,"LM, CF",Right,2,3,5,Medium/Medium,PLAYER_BODY_TYPE_284,Yes,51300000,"#Speedster, #Dribbler",LS,11,,2015-02-02,2023,RW,9,90,75,72,87,34,75,,,,,,,"Flair, Technical Dribbler (AI)",76,77,47,75,64,90,63,51,65,86,88,92,87,75,79,81,58,75,77,70,72,32,76,76,72,80,,34,32,15,10,15,11,10,77+2,77+2,77+2,81+0,80+0,80+0,80+0,81+0,80+2,80+2,80+2,80+2,72+2,72+2,72+2,80+2,62+2,58+2,58+2,58+2,62+2,57+2,49+2,49+2,49+2,57+2
199042,https://sofifa.com/player/199042/charles-aranguiz/210002,C. Aránguiz,Charles Mariano Aránguiz Sandoval,31,1989-04-17,171,70,Chile,Bayer 04 Leverkusen,German 1. Bundesliga,1,83,83,19500000,78000,"CDM, CM",Right,2,4,3,Medium/Medium,Lean,Yes,33200000,,RDM,20,,2015-08-13,2023,RCM,20,60,72,82,81,78,73,,,,,,,"Dives Into Tackles (AI), Playmaker (AI), Outside Foot Shot",78,66,53,85,68,79,75,76,84,83,71,51,79,87,86,78,61,85,64,77,81,85,75,81,76,81,,74,72,15,7,12,8,13,72+2,72+2,72+2,77+0,77+0,77+0,77+0,77+0,79+2,79+2,79+2,78+2,82+1,82+1,82+1,78+2,79+2,82+1,82+1,82+1,79+2,77+2,75+2,75+2,75+2,77+2
199434,https://sofifa.com/player/199434/dusan-tadic/210002,D. Tadić,Dušan Tadić,31,1988-11-20,181,76,Serbia,Ajax,Holland Eredivisie,1,83,83,23500000,30000,"CF, LW, CAM",Left,3,3,4,Medium/Medium,PLAYER_BODY_TYPE_252,Yes,32900000,,ST,10,,2018-07-03,2023,,,66,80,84,84,41,73,,,,,,,"Solid Player, Leadership, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",84,83,66,85,79,84,85,76,80,87,67,66,77,81,84,78,59,86,75,76,56,37,83,87,83,86,,34,26,11,11,14,9,16,79+3,79+3,79+3,81+0,82+0,82+0,82+0,81+0,83+0,83+0,83+0,82+1,79+3,79+3,79+3,82+1,64+3,64+3,64+3,64+3,64+3,59+3,53+3,53+3,53+3,59+3
199564,https://sofifa.com/player/199564/sergio-roberto-carnicer/210002,Sergi Roberto,Sergio Roberto Carnicer,28,1992-02-07,178,68,Spain,FC Barcelona,Spain Primera Division,1,83,83,22000000,175000,"RB, CM",Right,3,3,4,High/Medium,Lean,Yes,45100000,,SUB,20,,2013-07-01,2022,,,77,63,81,78,77,73,,,,,,,,83,63,72,84,50,78,78,60,78,82,75,79,69,80,74,65,43,92,69,66,68,79,69,83,57,76,,79,78,14,16,11,15,10,72+3,72+3,72+3,77+0,76+0,76+0,76+0,77+0,78+3,78+3,78+3,79+3,80+3,80+3,80+3,79+3,81+2,80+3,80+3,80+3,81+2,80+3,75+3,75+3,75+3,80+3
199845,https://sofifa.com/player/199845/francesco-acerbi/210002,F. Acerbi,Francesco Acerbi,32,1988-02-10,192,88,Italy,Lazio,Italian Serie A,1,83,83,16500000,75000,CB,Left,2,3,3,Medium/High,Normal,No,28100000,"#Tackling, #Tactician, #Strength, #Complete Defender",CB,33,,2018-07-11,2023,SUB,15,62,50,62,63,86,83,,,,,,,"Long Passer (AI), Power Header",25,37,82,75,39,65,62,56,79,72,66,59,32,85,35,75,67,83,86,60,77,86,20,65,72,85,,87,85,11,9,9,13,11,60+2,60+2,60+2,56+0,60+0,60+0,60+0,56+0,62+2,62+2,62+2,60+2,71+2,71+2,71+2,60+2,73+2,81+2,81+2,81+2,73+2,75+2,83+0,83+0,83+0,75+2
199914,https://sofifa.com/player/199914/allan-marques-loureiro/210002,Allan,Allan Marques Loureiro,29,1991-01-08,175,74,Brazil,Everton,English Premier League,1,83,83,25000000,115000,CM,Right,2,3,4,Medium/High,Normal,No,47500000,"#Tackling, #Tactician",CDM,6,,2020-09-05,2023,,,73,71,77,82,85,83,,,,,,,Leadership,70,74,59,84,56,82,65,49,79,83,77,69,78,88,86,73,67,92,78,69,90,88,79,80,53,85,,88,86,13,13,5,5,8,76+2,76+2,76+2,79+0,79+0,79+0,79+0,79+0,80+2,80+2,80+2,80+2,83+0,83+0,83+0,80+2,83+0,85+,85+,85+,83+0,83+0,82+1,82+1,82+1,83+0
200949,https://sofifa.com/player/200949/lucas-rodrigues-m-silva/210002,Lucas Moura,Lucas Rodrigues Moura da Silva,27,1992-08-13,174,70,Brazil,Tottenham Hotspur,English Premier League,1,83,83,27000000,120000,"RM, CF",Right,3,4,4,High/Medium,PLAYER_BODY_TYPE_363,Yes,51300000,"#Speedster, #Dribbler, #Acrobat",RM,27,,2018-01-31,2024,,,92,78,72,87,43,67,,,,,,,"Flair, Speed Dribbler (AI)",73,79,62,74,72,88,71,70,70,85,95,89,93,81,92,80,92,75,58,76,72,50,80,70,74,82,,43,44,9,10,14,7,14,79+3,79+3,79+3,82+0,81+0,81+0,81+0,82+0,80+3,80+3,80+3,81+2,74+3,74+3,74+3,81+2,66+3,62+3,62+3,62+3,66+3,63+3,55+3,55+3,55+3,63+3
203486,https://sofifa.com/player/203486/thorgan-hazard/210002,T. Hazard,Thorgan Hazard,27,1993-03-29,175,71,Belgium,Borussia Dortmund,German 1. Bundesliga,1,83,83,27000000,78000,"LM, RM, CF",Right,2,4,4,High/High,Lean,Yes,45900000,"#Dribbler, #Acrobat",SUB,10,,2019-07-01,2024,LM,16,84,77,81,86,52,67,,,,,,,"Flair, Long Passer (AI), Long Shot Taker (AI), Technical Dribbler (AI)",81,76,39,82,80,86,83,81,73,84,86,83,91,82,88,78,60,80,65,77,57,63,81,83,81,78,,46,48,6,9,7,7,8,76+2,76+2,76+2,83+0,81+0,81+0,81+0,83+0,82+1,82+1,82+1,82+1,78+2,78+2,78+2,82+1,72+2,68+2,68+2,68+2,72+2,67+2,58+2,58+2,58+2,67+2
205070,https://sofifa.com/player/205070/cristian-portugues-manzanera/210002,Portu,Cristian Portugués Manzanera,28,1992-05-21,167,66,Spain,Real Sociedad,Spain Primera Division,1,83,83,26000000,50000,"RW, RM, CF",Right,1,4,3,High/High,Normal,Yes,54600000,"#Speedster, #Engine",RW,7,,2019-07-07,2024,,,90,79,81,82,59,79,,,,,,,"Finesse Shot, Speed Dribbler (AI)",80,82,77,83,72,84,80,64,79,81,90,90,81,78,81,82,75,89,73,75,82,55,80,82,53,74,,61,59,14,10,15,15,13,81+2,81+2,81+2,82+0,82+0,82+0,82+0,82+0,82+1,82+1,82+1,83+0,79+2,79+2,79+2,83+0,74+2,72+2,72+2,72+2,74+2,72+2,67+2,67+2,67+2,72+2
205498,https://sofifa.com/player/205498/luiz-frello-filho-jorge/210002,Jorginho,Luiz Frello Filho Jorge,28,1991-12-20,180,68,Italy,Chelsea,English Premier League,1,83,83,25500000,125000,"CM, CDM",Right,2,3,3,Medium/Medium,Lean,Yes,48500000,#Playmaker,LDM,5,,2018-07-16,2023,CM,8,55,65,84,80,72,73,,,,,,,Playmaker (AI),75,60,56,89,71,79,75,76,88,85,61,50,77,81,72,71,58,85,66,62,79,78,68,87,91,81,,80,71,14,7,13,14,8,69+2,69+2,69+2,74+0,74+0,74+0,74+0,74+0,78+2,78+2,78+2,77+2,83+0,83+0,83+0,77+2,76+2,80+2,80+2,80+2,76+2,74+2,72+2,72+2,72+2,74+2
205678,https://sofifa.com/player/205678/edin-visca/210002,E. Višća,Edin Višća,30,1990-02-17,172,63,Bosnia Herzegovina,Medipol Başakşehir FK,Turkish Süper Lig,1,83,83,24500000,59000,RM,Right,2,4,4,High/Medium,Lean,No,46600000,#Acrobat,RM,7,,2011-08-16,2021,,,88,77,79,82,47,64,,,,,,,"Finesse Shot, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot, Team Player",82,76,45,83,74,79,76,68,71,83,89,87,91,78,90,80,71,90,58,77,47,52,82,79,75,82,,40,40,8,14,14,12,16,76+2,76+2,76+2,82+0,80+0,80+0,80+0,82+0,81+2,81+2,81+2,82+1,77+2,77+2,77+2,82+1,70+2,65+2,65+2,65+2,70+2,65+2,54+2,54+2,54+2,65+2
208093,https://sofifa.com/player/208093/gerard-moreno-balaguero/210002,Gerard Moreno,Gerard Moreno Balagueró,28,1992-04-07,180,77,Spain,Villarreal CF,Spain Primera Division,1,83,83,27000000,56000,"ST, RM, CF",Left,1,4,3,High/Medium,Normal,Yes,56700000,#Clinical Finisher,RS,7,,2018-07-02,2023,ST,9,76,84,76,80,46,73,,,,,,,"Finesse Shot, Outside Foot Shot",78,88,81,79,80,81,75,62,73,82,75,77,74,86,68,81,76,76,75,80,61,42,85,76,75,77,,41,41,15,12,7,12,10,82+1,82+1,82+1,81+0,82+0,82+0,82+0,81+0,80+2,80+2,80+2,80+2,76+2,76+2,76+2,80+2,65+2,63+2,63+2,63+2,65+2,62+2,58+2,58+2,58+2,62+2
208574,https://sofifa.com/player/208574/filip-kostic/210002,F. Kostić,Filip Kostić,27,1992-11-01,184,82,Serbia,Eintracht Frankfurt,German 1. Bundesliga,1,83,83,27000000,45000,"LM, LWB",Left,2,2,3,High/High,Normal,Yes,45900000,#Engine,LM,10,,2019-05-17,2023,,,88,76,79,83,68,80,,,,,,,"Dives Into Tackles (AI), Flair, Speed Dribbler (AI), Outside Foot Shot",89,74,59,75,70,85,79,80,73,83,89,87,76,81,77,84,67,91,77,78,78,63,79,81,64,80,,72,68,13,14,12,12,13,78+2,78+2,78+2,82+0,81+0,81+0,81+0,82+0,80+2,80+2,80+2,82+1,78+2,78+2,78+2,82+1,78+2,75+2,75+2,75+2,78+2,76+2,71+2,71+2,71+2,76+2
215333,https://sofifa.com/player/215333/duvan-zapata/210002,D. Zapata,Duván Esteban Zapata Banguera,29,1991-04-01,189,88,Colombia,Atalanta,Italian Serie A,1,83,83,26000000,87000,ST,Right,2,4,3,High/Medium,Normal,Yes,44200000,#Strength,ST,91,,2020-01-17,2023,SUB,7,75,81,59,78,37,83,,,,,,,"Power Header, Outside Foot Shot",44,88,83,75,77,79,48,62,47,81,72,78,67,82,60,86,79,72,93,64,72,20,86,59,70,82,,24,22,9,9,8,6,8,83+0,83+0,83+0,75+0,79+0,79+0,79+0,75+0,75+2,75+2,75+2,73+2,66+2,66+2,66+2,73+2,54+2,55+2,55+2,55+2,54+2,52+2,54+2,54+2,54+2,52+2
216547,https://sofifa.com/player/216547/rafael-a-ferreira-silva/210002,Rafa,Rafael Alexandre Fernandes Ferreira da Silva,27,1993-05-17,172,66,Portugal,SL Benfica,Portuguese Liga ZON SAGRES,1,83,83,27000000,23000,"LM, RM",Right,2,3,4,High/Medium,Lean,Yes,54000000,"#Speedster, #Dribbler, #Acrobat",RM,27,,2016-08-31,2024,SUB,11,94,73,74,87,50,52,,,,,,,"Speed Dribbler (AI), Outside Foot Shot",78,74,46,77,68,88,78,56,62,85,93,94,90,83,89,75,64,77,40,71,47,58,83,78,59,81,,47,39,9,11,11,12,8,75+2,75+2,75+2,83+0,82+0,82+0,82+0,83+0,81+2,81+2,81+2,82+1,75+2,75+2,75+2,82+1,70+2,63+2,63+2,63+2,70+2,66+2,54+2,54+2,54+2,66+2
220407,https://sofifa.com/player/220407/martin-dubravka/210002,M. Dúbravka,Martin Dúbravka,31,1989-01-15,190,80,Slovakia,Newcastle United,English Premier League,1,83,83,16500000,47000,GK,Right,1,2,1,Medium/Medium,Lean,Yes,31400000,,GK,1,,2018-06-09,2025,,,,,,,,,79,80,81,86,46,82,"GK Long Throw, Comes For Crosses",12,10,12,48,11,19,15,13,45,35,49,44,47,77,60,61,75,40,60,17,28,25,12,55,20,59,,15,14,79,80,81,82,86,32+2,32+2,32+2,32+0,35+0,35+0,35+0,32+0,38+2,38+2,38+2,35+2,40+2,40+2,40+2,35+2,32+2,36+2,36+2,36+2,32+2,30+2,30+2,30+2,30+2,30+2
224334,https://sofifa.com/player/224334/marcos-acuna/210002,M. Acuña,Marcos Javier Acuña,28,1991-10-28,172,69,Argentina,Sevilla FC,Spain Primera Division,1,83,83,22000000,41000,"LB, LM",Left,2,3,4,High/High,Stocky,No,46200000,"#Dribbler, #Engine, #Crosser",SUB,19,,2020-09-14,2024,LCM,8,76,74,82,86,78,82,,,,,,,"Flair, Long Passer (AI), Outside Foot Shot, Technical Dribbler (AI)",87,66,57,81,68,87,88,75,78,87,77,75,82,83,90,82,63,90,80,81,84,78,81,82,76,87,,82,79,8,14,13,13,14,76+2,76+2,76+2,81+0,80+0,80+0,80+0,81+0,81+2,81+2,81+2,82+1,82+1,82+1,82+1,82+1,82+1,82+1,82+1,82+1,82+1,81+2,78+2,78+2,78+2,81+2
230481,https://sofifa.com/player/230481/ronaldo-jailson-cabrais-petri/210002,Ronaldo Cabrais,Ronaldo Jailson Cabrais Petri,28,1992-02-29,177,75,Brazil,Grêmio,Campeonato Brasileiro Série A,1,83,83,26000000,49000,"CAM, RM",Right,1,4,4,Medium/Low,Normal,No,49400000,#Acrobat,RW,34,,2019-01-01,2023,RW,10,88,77,83,84,35,72,,,,,,,"Power Free-Kick, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",83,74,64,83,76,85,86,78,82,83,90,87,86,84,71,82,69,88,68,78,62,40,82,83,77,81,,35,33,12,12,13,15,13,79+2,79+2,79+2,83+0,82+0,82+0,82+0,83+0,83+0,83+0,83+0,84+,78+2,78+2,78+2,84+,66+2,62+2,62+2,62+2,66+2,61+2,51+2,51+2,51+2,61+2
245279,https://sofifa.com/player/245279/sergio-reguilon-rodriguez/210002,Reguilón,Sergio Reguilón Rodríguez,23,1996-12-16,178,68,Spain,Tottenham Hotspur,English Premier League,1,82,89,27500000,85000,"LB, LM",Left,1,3,3,High/Medium,Normal,No,57800000,,SUB,3,,2020-09-19,2025,LB,3,85,55,73,78,78,70,,,,,,,Speed Dribbler (AI),79,52,75,79,49,78,70,43,67,81,82,87,76,79,72,62,66,80,65,56,73,79,74,68,42,72,,79,78,11,14,9,5,12,70+2,70+2,70+2,75+0,73+0,73+0,73+0,75+0,74+2,74+2,74+2,76+2,75+2,75+2,75+2,76+2,80+2,77+2,77+2,77+2,80+2,80+2,76+2,76+2,76+2,80+2
226271,https://sofifa.com/player/226271/fabian-ruiz-pena/210002,Fabián,Fabián Ruiz Peña,24,1996-04-03,189,70,Spain,Napoli,Italian Serie A,1,82,88,30000000,70000,CM,Left,1,4,4,Medium/Medium,Lean,Yes,57000000,,RCM,8,,2018-07-05,2023,SUB,12,63,78,78,83,74,68,,,,,,,"Finesse Shot, Long Shot Taker (AI), Outside Foot Shot",72,79,67,81,67,85,75,59,81,85,67,60,71,83,66,75,46,75,67,83,68,77,82,84,67,77,,78,75,16,11,7,13,13,77+2,77+2,77+2,79+0,80+0,80+0,80+0,79+0,81+2,81+2,81+2,79+2,82+2,82+2,82+2,79+2,76+2,78+2,78+2,78+2,76+2,75+2,73+2,73+2,73+2,75+2
220814,https://sofifa.com/player/220814/lucas-hernandez/210002,L. Hernández,Lucas Hernández Pi,24,1996-02-14,182,76,France,FC Bayern München,German 1. Bundesliga,1,82,87,26500000,70000,"CB, LB",Left,3,3,2,High/High,PLAYER_BODY_TYPE_271,Yes,45700000,,SUB,21,,2019-07-01,2024,LB,21,77,54,70,71,83,79,,,,,,,"Injury Prone, Power Header",78,53,82,79,46,65,59,39,63,79,77,77,70,85,68,62,85,75,77,51,86,83,62,63,42,76,,84,86,10,7,8,14,10,68+3,68+3,68+3,70+0,69+0,69+0,69+0,70+0,70+3,70+3,70+3,72+3,72+3,72+3,72+3,72+3,80+3,79+3,79+3,79+3,80+3,81+3,82+3,82+3,82+3,81+3
224293,https://sofifa.com/player/224293/ruben-diogo-da-silva-neves/210002,Rúben Neves,Rúben Diogo da Silva Neves,23,1997-03-13,180,80,Portugal,Wolverhampton Wanderers,English Premier League,1,82,87,29000000,89000,CM,Right,2,4,3,Low/High,Normal,Yes,57300000,#Playmaker,RCM,8,,2017-07-08,2023,SUB,18,61,75,84,77,71,73,,,,,,,"Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",78,66,53,86,82,76,85,84,87,82,63,60,65,79,70,86,67,78,67,84,82,77,65,86,76,83,,75,70,16,12,10,8,10,71+2,71+2,71+2,75+0,75+0,75+0,75+0,75+0,78+2,78+2,78+2,76+2,81+2,81+2,81+2,76+2,76+2,79+2,79+2,79+2,76+2,74+2,72+2,72+2,72+2,74+2
226226,https://sofifa.com/player/226226/giovani-lo-celso/210002,G. Lo Celso,Giovani Lo Celso,24,1996-04-09,177,68,Argentina,Tottenham Hotspur,English Premier League,1,82,87,29000000,95000,"CM, CAM",Left,1,3,4,High/High,Normal,Yes,57300000,,CAM,18,,2020-07-27,2025,RCM,7,77,77,82,85,65,73,,,,,,,"Finesse Shot, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",78,76,57,83,69,85,82,77,83,86,76,77,83,82,80,82,61,78,70,78,78,70,79,85,65,81,,70,66,10,7,10,15,14,77+2,77+2,77+2,81+0,81+0,81+0,81+0,81+0,82+2,82+2,82+2,81+2,82+2,82+2,82+2,81+2,75+2,76+2,76+2,76+2,75+2,73+2,69+2,69+2,69+2,73+2
